PC Time	Time Meas	Mod No.	Mod Status	Range Innov	Range Uncer	Rate Innov	Rate Uncer	Sat Num
0.0000	431.392000	4	8	 -0.3283057	       5.7667318	 -0.0072141	       0.1320375	14
0.0000	431.392000	5	8	  0.1341862	       5.7761095	  0.0024098	       0.1288401	17
0.0000	431.392000	6	8	 -0.9722955	       5.7681443	 -0.0072118	       0.1257521	23
0.0000	432.291968	0	8	  1.1875449	       5.7729618	 -0.0286934	       0.2431083	3
0.0000	432.291968	1	8	  0.6953944	       5.7790200	 -0.0078583	       0.1443352	6
0.0000	432.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	432.392000	3	8	  0.1468886	       5.7809425	 -0.0191662	       0.1485638	13
0.0000	432.392000	4	8	 -0.3359624	       5.7667791	 -0.0000302	       0.1322560	14
0.0000	432.392000	5	8	  0.2607083	       5.7760435	 -0.0036855	       0.1289069	17
0.0000	432.392000	6	8	 -0.9001598	       5.7680963	 -0.0199680	       0.1258201	23
0.0000	433.291968	0	8	  1.2459458	       5.7729627	 -0.0135186	       0.2431186	3
0.0000	433.291968	1	8	  0.5717738	       5.7789896	  0.0065458	       0.1444558	6
0.0000	433.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	433.392000	3	8	  0.0680069	       5.7809023	 -0.0161754	       0.1485730	13
0.0000	433.392000	4	8	 -0.3556657	       5.7668284	 -0.0181368	       0.1324258	14
0.0000	433.392000	5	8	  0.2589552	       5.7759818	 -0.0036856	       0.1289332	17
0.0000	433.392000	6	8	 -0.9095834	       5.7680520	 -0.0116997	       0.1258816	23
0.0000	434.291968	0	8	  0.9937578	       5.7729627	 -0.0439855	       0.2431183	3
0.0000	434.291968	1	8	  0.7826205	       5.7789632	 -0.0086829	       0.1445217	6
0.0000	434.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	434.392000	3	8	 -0.0759376	       5.7808650	 -0.0088085	       0.1485731	13
0.0000	434.392000	4	8	 -0.3550437	       5.7668780	  0.0124963	       0.1325561	14
0.0000	434.392000	5	8	  0.3365991	       5.7759243	 -0.0061660	       0.1289387	17
0.0000	434.392000	6	8	 -1.0155222	       5.7680093	 -0.0066444	       0.1259366	23
0.0000	435.291968	0	8	  0.9578145	       5.7729624	 -0.0123409	       0.2431145	3
0.0000	435.291968	1	8	  0.6265028	       5.7789391	 -0.0285454	       0.1445550	6
0.0000	435.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	435.392000	3	8	 -0.1383681	       5.7808300	 -0.0049609	       0.1485727	13
0.0000	435.392000	4	8	 -0.4512870	       5.7669269	 -0.0001251	       0.1326550	14
0.0000	435.392000	5	8	  0.1654328	       5.7758701	 -0.0018597	       0.1289411	17
0.0000	435.392000	6	8	 -0.9716670	       5.7679683	 -0.0035783	       0.1259883	23
0.0000	436.291968	0	8	  1.2039622	       5.7729624	  0.0065279	       0.2431146	3
0.0000	436.291968	1	8	  0.7319790	       5.7789150	  0.0301814	       0.1445712	6
0.0000	436.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	436.392000	3	8	  0.1111888	       5.7807963	  0.0070069	       0.1485757	13
0.0000	436.392000	4	8	 -0.2663706	       5.7669742	 -0.0127935	       0.1327295	14
0.0000	436.392000	5	8	  0.3087615	       5.7758189	 -0.0133463	       0.1289450	17
0.0000	436.392000	6	8	 -0.8650981	       5.7679287	 -0.0132042	       0.1260359	23
0.0000	437.291968	0	8	  1.3491485	       5.7729621	 -0.0227009	       0.2431152	3
0.0000	437.291968	1	8	  0.7701521	       5.7788903	 -0.0061468	       0.1445775	6
0.0000	437.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	437.392000	3	8	 -0.0633217	       5.7807637	 -0.0119906	       0.1485786	13
0.0000	437.392000	4	8	 -0.3023119	       5.7670199	 -0.0112973	       0.1327820	14
0.0000	437.392000	5	8	  0.3367900	       5.7757697	  0.0088526	       0.1289484	17
0.0000	437.392000	6	8	 -0.7159553	       5.7678893	  0.0061100	       0.1260767	23
0.0000	438.291968	0	8	  1.2503334	       5.7729621	  0.0033442	       0.2431193	3
0.0000	438.291968	1	8	  0.8429167	       5.7788639	 -0.0007325	       0.1445804	6
0.0000	438.291968	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	438.392000	3	8	  0.1137867	       5.7807310	 -0.0147059	       0.1485839	13
0.0000	438.392000	4	8	 -0.1772199	       5.7670625	  0.0083822	       0.1328193	14
0.0000	438.392000	5	8	  0.4978476	       5.7757229	 -0.0106381	       0.1289554	17
0.0000	438.392000	6	8	 -0.7223869	       5.7678503	 -0.0132038	       0.1261129	23
0.0000	439.291968	1	8	  0.9022998	       5.7788355	 -0.0365579	       0.2428975	6
0.0000	439.392000	0	8	  1.2988238	       5.7729832	  0.0037884	       0.1610331	3
0.0000	439.392000	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	439.392000	3	8	  0.3314960	       5.7806680	  0.0046909	       0.1375499	13
0.0000	439.392000	4	8	 -0.1928626	       5.7670864	 -0.0056944	       0.1296180	14
0.0000	439.392000	5	8	  0.3890650	       5.7757717	 -0.0019700	       0.1246345	17
0.0000	439.392000	6	8	 -0.7628406	       5.7677243	 -0.0046788	       0.1258486	23
0.0000	440.291968	1	8	  0.7279338	       5.7787322	 -0.0273808	       0.2415890	6
0.0000	440.392000	0	8	  1.2708523	       5.7729370	 -0.0045167	       0.1608858	3
0.0000	440.392000	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	440.392000	3	8	  0.0949711	       5.7806274	 -0.0324381	       0.1370915	13
0.0000	440.392000	4	8	 -0.2487402	       5.7671029	 -0.0077063	       0.1290837	14
0.0000	440.392000	5	8	  0.4047576	       5.7758209	 -0.0018581	       0.1247992	17
0.0000	440.392000	6	8	 -0.7926731	       5.7676112	 -0.0033643	       0.1253286	23
0.0000	441.291968	1	8	  0.8463423	       5.7786520	 -0.0429288	       0.2415144	6
0.0000	441.392000	0	8	  1.1652371	       5.7729013	 -0.0002505	       0.1609113	3
0.0000	441.392000	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	441.392000	3	8	  0.1462934	       5.7805881	 -0.0114753	       0.1367710	13
0.0000	441.392000	4	8	 -0.3350582	       5.7671214	  0.0021319	       0.1287413	14
0.0000	441.392000	5	8	  0.3918948	       5.7758701	 -0.0030791	       0.1248930	17
0.0000	441.392000	6	8	 -0.8606533	       5.7675074	 -0.0030458	       0.1250328	23
0.0000	442.291968	1	8	  0.7517026	       5.7785747	 -0.0566690	       0.2414796	6
0.0000	442.392000	0	8	  1.1629080	       5.7728716	  0.0170717	       0.1609303	3
0.0000	442.392000	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	442.392000	3	8	  0.0690048	       5.7805495	 -0.0049550	       0.1366062	13
0.0000	442.392000	4	8	 -0.3055271	       5.7671379	 -0.0111527	       0.1285608	14
0.0000	442.392000	5	8	  0.2696788	       5.7759180	 -0.0018219	       0.1249397	17
0.0000	442.392000	6	8	 -0.8924809	       5.7674078	 -0.0036403	       0.1248869	23
0.0000	443.291968	1	8	  0.7923641	       5.7784978	 -0.0340514	       0.2414661	6
0.0000	443.392000	0	8	  1.2248167	       5.7728441	 -0.0211137	       0.1609466	3
0.0000	443.392000	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	443.392000	3	8	  0.1058393	       5.7805106	 -0.0060313	       0.1365338	13
0.0000	443.392000	4	8	 -0.3192058	       5.7671508	 -0.0265689	       0.1284761	14
0.0000	443.392000	5	8	  0.3417381	       5.7759639	  0.0035444	       0.1249663	17
0.0000	443.392000	6	8	 -0.7232481	       5.7673099	 -0.0058552	       0.1248282	23
0.0000	444.291968	1	8	  0.7341582	       5.7784202	 -0.0217860	       0.2414593	6
0.0000	444.392000	0	8	  1.2669766	       5.7728177	 -0.0072335	       0.1609535	3
0.0000	444.392000	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	444.392000	3	8	  0.1722984	       5.7804713	 -0.0185870	       0.1365020	13
0.0000	444.392000	4	8	 -0.2493719	       5.7671598	  0.0164096	       0.1284376	14
0.0000	444.392000	5	8	  0.3318839	       5.7760072	 -0.0108150	       0.1249754	17
0.0000	444.392000	6	8	 -0.8347468	       5.7672137	 -0.0110476	       0.1248071	23
0.0000	445.293696	1	8	  0.5627316	       5.7783420	 -0.0452224	       0.2418160	6
0.0000	445.393664	0	8	  1.1531364	       5.7727942	 -0.0088867	       0.1609664	3
0.0000	445.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	445.393664	3	8	  0.0384695	       5.7804344	 -0.0097191	       0.1364988	13
0.0000	445.393664	4	8	 -0.3424979	       5.7671674	 -0.0187739	       0.1284316	14
0.0000	445.393664	5	8	  0.2388258	       5.7760501	 -0.0032346	       0.1249893	17
0.0000	445.393664	6	8	 -0.9630438	       5.7671207	 -0.0088351	       0.1248110	23
0.0000	446.293696	1	8	  0.6332957	       5.7782608	 -0.0346026	       0.2414698	6
0.0000	446.393664	0	8	  1.1121212	       5.7727685	  0.0104023	       0.1609439	3
0.0000	446.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	446.393664	3	8	 -0.0016376	       5.7803948	 -0.0076188	       0.1364848	13
0.0000	446.393664	4	8	 -0.2578481	       5.7671687	 -0.0020174	       0.1284205	14
0.0000	446.393664	5	8	  0.3323082	       5.7760878	  0.0005468	       0.1249840	17
0.0000	446.393664	6	8	 -1.0072435	       5.7670265	 -0.0068326	       0.1248022	23
0.0000	447.293696	1	8	  0.7421239	       5.7781793	  0.0141543	       0.2414700	6
0.0000	447.393664	0	8	  1.1023105	       5.7727427	 -0.0034396	       0.1609424	3
0.0000	447.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	447.393664	3	8	  0.1521940	       5.7803549	 -0.0178265	       0.1364825	13
0.0000	447.393664	4	8	 -0.2993353	       5.7671674	 -0.0173691	       0.1284195	14
0.0000	447.393664	5	8	  0.4701410	       5.7761224	  0.0051912	       0.1249850	17
0.0000	447.393664	6	8	 -0.8959597	       5.7669336	  0.0032753	       0.1247960	23
0.0000	448.293696	1	8	  0.7575786	       5.7780964	 -0.0300892	       0.2414703	6
0.0000	448.393664	0	8	  1.2052532	       5.7727173	  0.0079704	       0.1609410	3
0.0000	448.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	448.393664	3	8	  0.1815901	       5.7803143	  0.0027449	       0.1364816	13
0.0000	448.393664	4	8	 -0.1949716	       5.7671631	 -0.0189339	       0.1284194	14
0.0000	448.393664	5	8	  0.5086832	       5.7761541	  0.0001348	       0.1249881	17
0.0000	448.393664	6	8	 -0.7655959	       5.7668419	  0.0008630	       0.1247886	23
0.0000	449.293696	1	8	  0.7399834	       5.7780126	  0.0038284	       0.2414698	6
0.0000	449.393664	0	8	  1.3371480	       5.7726931	  0.0153890	       0.1609403	3
0.0000	449.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	449.393664	3	8	  0.1802338	       5.7802740	 -0.0265773	       0.1364768	13
0.0000	449.393664	4	8	 -0.1720577	       5.7671565	  0.0044469	       0.1284161	14
0.0000	449.393664	5	8	  0.4524090	       5.7761835	  0.0091091	       0.1249886	17
0.0000	449.393664	6	8	 -0.7499225	       5.7667520	 -0.0102810	       0.1247779	23
0.0000	450.293696	1	8	  0.9560486	       5.7779274	 -0.0049995	       0.2414707	6
0.0000	450.393664	0	8	  1.4495226	       5.7726693	  0.0002085	       0.1609396	3
0.0000	450.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	450.393664	3	8	  0.2580857	       5.7802334	 -0.0079359	       0.1364737	13
0.0000	450.393664	4	8	 -0.1565791	       5.7671472	 -0.0224694	       0.1284136	14
0.0000	450.393664	5	8	  0.5393355	       5.7762099	 -0.0053870	       0.1249910	17
0.0000	450.393664	6	8	 -0.6251419	       5.7666633	 -0.0120984	       0.1247697	23
0.0000	451.293696	1	8	  0.9141259	       5.7778413	 -0.0351070	       0.2414696	6
0.0000	451.393664	0	8	  1.2848979	       5.7726459	  0.0076542	       0.1609407	3
0.0000	451.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	451.393664	3	8	  0.1775088	       5.7801925	 -0.0179062	       0.1364714	13
0.0000	451.393664	4	8	 -0.0934976	       5.7671360	 -0.0048899	       0.1284120	14
0.0000	451.393664	5	8	  0.5602710	       5.7762334	  0.0071615	       0.1249947	17
0.0000	451.393664	6	8	 -0.6148409	       5.7665760	 -0.0034749	       0.1247610	23
0.0000	452.293696	1	8	  1.1223273	       5.7777544	  0.0145267	       0.2414698	6
0.0000	452.393664	0	8	  1.3748857	       5.7726231	  0.0033544	       0.1609410	3
0.0000	452.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	452.393664	3	8	  0.1951862	       5.7801516	 -0.0007761	       0.1364676	13
0.0000	452.393664	4	8	 -0.0533061	       5.7671227	 -0.0164447	       0.1284092	14
0.0000	452.393664	5	8	  0.5478622	       5.7762552	 -0.0128493	       0.1249969	17
0.0000	452.393664	6	8	 -0.7306024	       5.7664897	 -0.0011793	       0.1247519	23
0.0000	453.293696	1	8	  1.0310284	       5.7776663	 -0.0267708	       0.2414694	6
0.0000	453.393664	0	8	  1.3747805	       5.7726010	 -0.0055670	       0.1609414	3
0.0000	453.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	453.393664	3	8	  0.2182910	       5.7801107	 -0.0178436	       0.1364644	13
0.0000	453.393664	4	8	 -0.1197324	       5.7671075	  0.0151095	       0.1284071	14
0.0000	453.393664	5	8	  0.5976104	       5.7762743	 -0.0029048	       0.1249994	17
0.0000	453.393664	6	8	 -0.6139367	       5.7664050	 -0.0146482	       0.1247437	23
0.0000	454.293696	1	8	  0.8351519	       5.7775775	  0.0023798	       0.2414690	6
0.0000	454.393664	0	8	  1.3446774	       5.7725791	 -0.0078525	       0.1609407	3
0.0000	454.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	454.393664	3	8	  0.1459132	       5.7800698	  0.0206446	       0.1364603	13
0.0000	454.393664	4	8	 -0.0877588	       5.7670903	 -0.0108785	       0.1284046	14
0.0000	454.393664	5	8	  0.5329675	       5.7762908	 -0.0138039	       0.1250006	17
0.0000	454.393664	6	8	 -0.7743376	       5.7663210	 -0.0226200	       0.1247354	23
0.0000	455.293696	1	8	  0.7275807	       5.7774877	 -0.0510495	       0.2414692	6
0.0000	455.393664	0	8	  1.2548556	       5.7725577	 -0.0142106	       0.1609409	3
0.0000	455.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	455.393664	3	8	  0.0502393	       5.7800285	 -0.0036930	       0.1364582	13
0.0000	455.393664	4	8	 -0.2618738	       5.7670715	  0.0005490	       0.1284039	14
0.0000	455.393664	5	8	  0.4261939	       5.7763054	  0.0006380	       0.1250034	17
0.0000	455.393664	6	8	 -0.8790092	       5.7662383	 -0.0022551	       0.1247293	23
0.0000	456.293696	1	8	  0.8013958	       5.7773976	 -0.0253119	       0.2414692	6
0.0000	456.393664	0	8	  1.2635068	       5.7725369	 -0.0056796	       0.1609400	3
0.0000	456.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	456.393664	3	8	  0.1331611	       5.7799876	 -0.0133746	       0.1364540	13
0.0000	456.393664	4	8	 -0.2366448	       5.7670510	 -0.0079379	       0.1284019	14
0.0000	456.393664	5	8	  0.4204683	       5.7763176	 -0.0088847	       0.1250038	17
0.0000	456.393664	6	8	 -0.7644420	       5.7661569	  0.0055737	       0.1247223	23
0.0000	457.293696	1	8	  0.8152007	       5.7773064	 -0.0160809	       0.2414695	6
0.0000	457.393664	0	8	  1.3174253	       5.7725164	 -0.0017410	       0.1609401	3
0.0000	457.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	457.393664	3	8	  0.0723487	       5.7799463	  0.0048454	       0.1364516	13
0.0000	457.393664	4	8	 -0.1739362	       5.7670291	  0.0010470	       0.1284009	14
0.0000	457.393664	5	8	  0.4899971	       5.7763285	 -0.0024789	       0.1250053	17
0.0000	457.393664	6	8	 -0.7720978	       5.7660765	 -0.0107041	       0.1247173	23
0.0000	458.293696	1	8	  0.9259338	       5.7772150	 -0.0323787	       0.2414689	6
0.0000	458.393664	0	8	  1.3649328	       5.7724965	  0.0038699	       0.1609392	3
0.0000	458.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	458.393664	3	8	 -0.0234581	       5.7799054	 -0.0168761	       0.1364485	13
0.0000	458.393664	4	8	 -0.1755053	       5.7670057	 -0.0010522	       0.1283995	14
0.0000	458.393664	5	8	  0.4116448	       5.7763374	  0.0040042	       0.1250058	17
0.0000	458.393664	6	8	 -0.6436694	       5.7659972	  0.0162048	       0.1247117	23
0.0000	459.293696	1	8	  0.8458953	       5.7771232	 -0.0422191	       0.2414682	6
0.0000	459.393664	0	8	  1.3251294	       5.7724767	 -0.0031970	       0.1609385	3
0.0000	459.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	459.393664	3	8	  0.0550038	       5.7798645	 -0.0167230	       0.1364437	13
0.0000	459.393664	4	8	 -0.2425368	       5.7669812	 -0.0106527	       0.1283966	14
0.0000	459.393664	5	8	  0.4367275	       5.7763447	  0.0097778	       0.1250045	17
0.0000	459.393664	6	8	 -0.6357199	       5.7659191	 -0.0003920	       0.1247054	23
0.0000	460.293696	1	8	  0.9431436	       5.7770308	 -0.0432137	       0.2414684	6
0.0000	460.393664	0	8	  1.3307527	       5.7724576	  0.0050367	       0.1609399	3
0.0000	460.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	460.393664	3	8	  0.0778234	       5.7798236	  0.0035660	       0.1364440	13
0.0000	460.393664	4	8	 -0.3518416	       5.7669550	 -0.0152074	       0.1283973	14
0.0000	460.393664	5	8	  0.3884792	       5.7763499	  0.0045276	       0.1250075	17
0.0000	460.393664	6	8	 -0.8267899	       5.7658417	  0.0124401	       0.1247021	23
0.0000	461.293696	1	8	  0.9817908	       5.7769377	  0.0307299	       0.2414681	6
0.0000	461.393664	0	8	  1.2654225	       5.7724387	  0.0024707	       0.1609401	3
0.0000	461.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	461.393664	3	8	  0.0732721	       5.7797827	 -0.0313709	       0.1364410	13
0.0000	461.393664	4	8	 -0.2608339	       5.7669283	 -0.0130059	       0.1283953	14
0.0000	461.393664	5	8	  0.5249555	       5.7763539	  0.0126764	       0.1250075	17
0.0000	461.393664	6	8	 -0.8227029	       5.7657656	 -0.0158165	       0.1246972	23
0.0000	462.293696	1	8	  0.7214122	       5.7768449	 -0.0410855	       0.2414698	6
0.0000	462.393664	0	8	  1.2909310	       5.7724205	  0.0142010	       0.1609430	3
0.0000	462.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	462.393664	3	8	  0.0005226	       5.7797421	  0.0013000	       0.1364432	13
0.0000	462.393664	4	8	 -0.3230152	       5.7669005	 -0.0134929	       0.1283972	14
0.0000	462.393664	5	8	  0.4807954	       5.7763569	  0.0130342	       0.1250123	17
0.0000	462.393664	6	8	 -0.8478581	       5.7656902	  0.0216670	       0.1246957	23
0.0000	463.293696	1	8	  0.7382713	       5.7767518	 -0.0243312	       0.2414707	6
0.0000	463.393664	0	8	  1.2944710	       5.7724024	 -0.0108727	       0.1609440	3
0.0000	463.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	463.393664	3	8	  0.0275626	       5.7797015	 -0.0100224	       0.1364424	13
0.0000	463.393664	4	8	 -0.2780550	       5.7668710	  0.0187144	       0.1283964	14
0.0000	463.393664	5	8	  0.4894292	       5.7763582	 -0.0121076	       0.1250143	17
0.0000	463.393664	6	8	 -0.8087112	       5.7656161	 -0.0073716	       0.1246932	23
0.0000	464.293696	1	8	  0.7035015	       5.7766583	 -0.0214071	       0.2414704	6
0.0000	464.393664	0	8	  1.2085553	       5.7723849	 -0.0069887	       0.1609440	3
0.0000	464.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	464.393664	3	8	  0.0524759	       5.7796612	  0.0072679	       0.1364402	13
0.0000	464.393664	4	8	 -0.2333914	       5.7668413	 -0.0071892	       0.1283954	14
0.0000	464.393664	5	8	  0.5793141	       5.7763582	  0.0061873	       0.1250153	17
0.0000	464.393664	6	8	 -0.7977746	       5.7655430	  0.0148180	       0.1246892	23
0.0000	465.293696	1	8	  0.8136070	       5.7765649	  0.0099820	       0.2414702	6
0.0000	465.393664	0	8	  1.3138150	       5.7723673	  0.0195491	       0.1609451	3
0.0000	465.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	465.393664	3	8	  0.1552640	       5.7796206	 -0.0097372	       0.1364381	13
0.0000	465.393664	4	8	 -0.2519877	       5.7668102	  0.0108271	       0.1283945	14
0.0000	465.393664	5	8	  0.7068545	       5.7763569	  0.0083420	       0.1250166	17
0.0000	465.393664	6	8	 -0.7918355	       5.7654705	 -0.0087094	       0.1246851	23
0.0000	466.293696	1	8	  0.9024889	       5.7764714	 -0.0193096	       0.2414717	6
0.0000	466.393664	0	8	  1.3073118	       5.7723505	 -0.0025707	       0.1609469	3
0.0000	466.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	466.393664	3	8	  0.1033904	       5.7795804	 -0.0126320	       0.1364370	13
0.0000	466.393664	4	8	 -0.2010359	       5.7667788	 -0.0209622	       0.1283934	14
0.0000	466.393664	5	8	  0.5965663	       5.7763546	 -0.0053236	       0.1250185	17
0.0000	466.393664	6	8	 -0.6675379	       5.7653994	  0.0042636	       0.1246828	23
0.0000	467.293696	1	8	  0.8173625	       5.7763780	 -0.0639142	       0.2414720	6
0.0000	467.393664	0	8	  1.2457970	       5.7723343	 -0.0109619	       0.1609478	3
0.0000	467.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	467.393664	3	8	  0.0434424	       5.7795408	 -0.0082179	       0.1364360	13
0.0000	467.393664	4	8	 -0.1581322	       5.7667467	  0.0141208	       0.1283927	14
0.0000	467.393664	5	8	  0.6227296	       5.7763513	 -0.0088436	       0.1250202	17
0.0000	467.393664	6	8	 -0.7219174	       5.7653289	  0.0005042	       0.1246799	23
0.0000	468.293696	1	8	  0.7550157	       5.7762849	 -0.0356304	       0.2414730	6
0.0000	468.393664	0	8	  1.2829583	       5.7723178	 -0.0076488	       0.1609508	3
0.0000	468.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	468.393664	3	8	 -0.0683958	       5.7795008	 -0.0080648	       0.1364376	13
0.0000	468.393664	4	8	 -0.2829105	       5.7667139	 -0.0114343	       0.1283941	14
0.0000	468.393664	5	8	  0.4813855	       5.7763473	 -0.0032457	       0.1250248	17
0.0000	468.393664	6	8	 -1.0007170	       5.7652598	 -0.0085733	       0.1246787	23
0.0000	469.293696	1	8	  0.8999210	       5.7761921	 -0.0113850	       0.2414742	6
0.0000	469.393664	0	8	  1.3624930	       5.7723023	 -0.0027217	       0.1609528	3
0.0000	469.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	469.393664	3	8	  0.0877583	       5.7794612	  0.0106911	       0.1364367	13
0.0000	469.393664	4	8	 -0.2152685	       5.7666805	  0.0062614	       0.1283930	14
0.0000	469.393664	5	8	  0.5478768	       5.7763420	  0.0001746	       0.1250269	17
0.0000	469.393664	6	8	 -0.7788990	       5.7651913	  0.0000727	       0.1246765	23
0.0000	470.293696	1	8	  0.7841452	       5.7760990	 -0.0260720	       0.2414723	6
0.0000	470.393664	0	8	  1.3710018	       5.7722864	 -0.0131842	       0.1609511	3
0.0000	470.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	470.393664	3	8	  0.0957559	       5.7794220	 -0.0023948	       0.1364309	13
0.0000	470.393664	4	8	 -0.2547936	       5.7666468	 -0.0054521	       0.1283886	14
0.0000	470.393664	5	8	  0.5031524	       5.7763361	 -0.0007464	       0.1250240	17
0.0000	470.393664	6	8	 -0.9209231	       5.7651241	  0.0115106	       0.1246701	23
0.0000	471.293696	1	8	  0.7456778	       5.7760065	 -0.0504956	       0.2414734	6
0.0000	471.393664	0	8	  1.3493645	       5.7722715	 -0.0198764	       0.1609524	3
0.0000	471.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	471.393664	3	8	  0.0234994	       5.7793833	 -0.0067470	       0.1364296	13
0.0000	471.393664	4	8	 -0.2613065	       5.7666131	 -0.0055905	       0.1283878	14
0.0000	471.393664	5	8	  0.5368567	       5.7763295	 -0.0119345	       0.1250260	17
0.0000	471.393664	6	8	 -0.8508847	       5.7650576	  0.0074935	       0.1246674	23
0.0000	472.293696	1	8	  0.8125927	       5.7759144	 -0.0390471	       0.2414722	6
0.0000	472.393664	0	8	  1.3131897	       5.7722570	  0.0097632	       0.1609530	3
0.0000	472.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	472.393664	3	8	 -0.1112425	       5.7793447	 -0.0153704	       0.1364280	13
0.0000	472.393664	4	8	 -0.1282547	       5.7665783	  0.0241567	       0.1283869	14
0.0000	472.393664	5	8	  0.4887499	       5.7763219	  0.0002965	       0.1250273	17
0.0000	472.393664	6	8	 -0.9130708	       5.7649924	 -0.0103233	       0.1246633	23
0.0000	473.293696	1	8	  0.7452513	       5.7758229	  0.0235346	       0.2414741	6
0.0000	473.393664	0	8	  1.2844167	       5.7722424	 -0.0189570	       0.1609546	3
0.0000	473.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	473.393664	3	8	 -0.0297060	       5.7793064	  0.0092694	       0.1364268	13
0.0000	473.393664	4	8	 -0.2629531	       5.7665436	 -0.0249012	       0.1283862	14
0.0000	473.393664	5	8	  0.5279273	       5.7763139	 -0.0180357	       0.1250294	17
0.0000	473.393664	6	8	 -0.9001536	       5.7649279	 -0.0072257	       0.1246610	23
0.0000	474.293696	1	8	  0.7685936	       5.7757314	 -0.0411250	       0.2414750	6
0.0000	474.393664	0	8	  1.1571498	       5.7722286	  0.0065220	       0.1609550	3
0.0000	474.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	474.393664	3	8	 -0.0911647	       5.7792685	 -0.0138293	       0.1364250	13
0.0000	474.393664	4	8	 -0.3769261	       5.7665089	 -0.0032454	       0.1283846	14
0.0000	474.393664	5	8	  0.5830207	       5.7763054	  0.0052880	       0.1250305	17
0.0000	474.393664	6	8	 -0.9033474	       5.7648644	  0.0009892	       0.1246586	23
0.0000	475.293696	1	8	  0.7869480	       5.7756406	 -0.0052889	       0.2414744	6
0.0000	475.393664	0	8	  0.9741945	       5.7722144	 -0.0081854	       0.1609565	3
0.0000	475.393664	2	0	 -0.1869289	       5.7707741	 -0.0092151	       0.1305806	7
0.0000	475.393664	3	8	 -0.0447925	       5.7792305	 -0.0187949	       0.1364233	13
